what,kind,bundleId,bundleVersion,description,time
error,log,,,"GlassFish: error ",1351698403067
error,log,,,"GlassFish: error ",1351698403068
error,log,,,"GlassFish: error ",1351698403068
error,log,,,"GlassFish: error ",1351698403068
error,log,,,"GlassFish: error ",1351698403069
error,log,,,"GlassFish: error ",1351698403069
error,log,,,"GlassFish: error ",1351698403069
error,log,,,"GlassFish: error ",1351698403071
stopped,bundle,org.eclipse.jpt.jpa.eclipselink.ui,2.0.1.v201108080010,"org.eclipse.jpt.jpa.eclipselink.ui",1351698403072
error,log,,,"GlassFish: error ",1351698403073
error,log,,,"GlassFish: error ",1351698403073
error,log,,,"GlassFish: error ",1351698403074
error,log,,,"GlassFish: error ",1351698403074
error,log,,,"GlassFish: error ",1351698403075
error,log,,,"GlassFish: error ",1351698403075
error,log,,,"GlassFish: error ",1351698403075
error,log,,,"GlassFish: error ",1351698403076
error,log,,,"GlassFish: error ",1351698403076
error,log,,,"GlassFish: error ",1351698403076
error,log,,,"GlassFish: error ",1351698403077
error,log,,,"GlassFish: error ",1351698403077
error,log,,,"GlassFish: error ",1351698403077
error,log,,,"GlassFish: error ",1351698403078
error,log,,,"GlassFish: error ",1351698403078
error,log,,,"GlassFish: error ",1351698403078
error,log,,,"GlassFish: error ",1351698403080
error,log,,,"GlassFish: error ",1351698403081
error,log,,,"GlassFish: error ",1351698403081
error,log,,,"GlassFish: error ",1351698403081
error,log,,,"GlassFish: error ",1351698403082
error,log,,,"GlassFish: error ",1351698403082
error,log,,,"GlassFish: error ",1351698403082
error,log,,,"GlassFish: error ",1351698403084
error,log,,,"GlassFish: error ",1351698403084
error,log,,,"GlassFish: error ",1351698403085
error,log,,,"GlassFish: error ",1351698403085
error,log,,,"GlassFish: error ",1351698403085
error,log,,,"GlassFish: error ",1351698403086
error,log,,,"GlassFish: error ",1351698403086
error,log,,,"GlassFish: error ",1351698403086
error,log,,,"GlassFish: error ",1351698403087
error,log,,,"GlassFish: error ",1351698403087
error,log,,,"GlassFish: error ",1351698403087
error,log,,,"GlassFish: error ",1351698403087
error,log,,,"GlassFish: error ",1351698403087
error,log,,,"GlassFish: error ",1351698403088
error,log,,,"GlassFish: error ",1351698403088
error,log,,,"GlassFish: error ",1351698403088
stopped,bundle,org.jboss.tools.hibernate.jpt.ui,3.5.1.v20120715-0252-H98-Final,"org.jboss.tools.hibernate.jpt.ui",1351698403089
stopped,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1351698403089
error,log,,,"GlassFish: error ",1351698403091
error,log,,,"GlassFish: error ",1351698403091
